id,age,balance,contact,day,duration,campaign,pdays,previous,poutcome,y,job_cats,marital_cats,education_cats,default_cats,housing_cats,loan_cats,month_cats
34366.0,25,203.0,c,4.0,108.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,0,0,8
34367.0,35,2971.0,c,4.0,429.0,4.0,164.0,2.0,failure,yes,2,1,1,0,0,0,8
34368.0,57,1103.0,c,4.0,399.0,2.0,-1.0,0.0,unknown,no,9,1,2,0,0,0,8
34369.0,32,202.0,c,4.0,16.0,5.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
34370.0,31,690.0,c,4.0,10.0,4.0,87.0,12.0,failure,no,0,2,1,0,0,0,8
34371.0,33,0.0,t,4.0,33.0,7.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34372.0,26,677.0,c,4.0,399.0,1.0,-1.0,0.0,unknown,no,0,2,3,0,0,0,8
34373.0,43,2643.0,t,4.0,331.0,5.0,-1.0,0.0,unknown,yes,9,1,2,0,0,0,8
34374.0,32,2360.0,c,4.0,11.0,4.0,90.0,7.0,success,no,4,2,2,0,0,0,8
34375.0,36,1227.0,c,4.0,775.0,5.0,341.0,3.0,failure,yes,7,2,1,0,1,1,8
34376.0,41,1956.0,c,4.0,114.0,6.0,168.0,11.0,other,no,4,1,1,0,0,0,8
34377.0,25,4923.0,c,4.0,78.0,4.0,74.0,14.0,failure,no,8,1,2,0,1,1,8
34378.0,34,698.0,c,4.0,83.0,5.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34379.0,25,9154.0,t,4.0,40.0,5.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34380.0,27,88.0,c,4.0,143.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
34381.0,41,4047.0,c,4.0,14.0,5.0,75.0,1.0,success,no,9,0,1,0,1,0,8
34382.0,39,261.0,c,4.0,841.0,4.0,-1.0,0.0,unknown,yes,1,1,1,0,0,0,8
34383.0,47,668.0,c,4.0,230.0,6.0,354.0,2.0,success,no,1,1,1,0,1,0,8
34384.0,30,2107.0,c,4.0,23.0,5.0,-1.0,0.0,unknown,no,9,1,1,0,0,0,8
34385.0,33,17946.0,c,4.0,15.0,4.0,87.0,6.0,failure,no,4,1,2,0,1,0,8
34386.0,23,0.0,t,4.0,526.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,0,0,8
34387.0,32,388.0,t,4.0,846.0,2.0,-1.0,0.0,unknown,no,4,2,1,0,0,0,8
34388.0,31,236.0,t,4.0,211.0,3.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,8
34389.0,38,2443.0,c,4.0,9.0,8.0,-1.0,0.0,unknown,no,9,2,2,0,0,0,8
34390.0,29,3317.0,t,4.0,640.0,7.0,-1.0,0.0,unknown,yes,4,2,1,0,0,1,8
34391.0,50,311.0,c,4.0,124.0,5.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
34392.0,59,514.0,c,4.0,673.0,6.0,90.0,1.0,success,yes,5,0,1,0,0,0,8
34393.0,31,200.0,c,4.0,362.0,5.0,-1.0,0.0,unknown,no,8,1,1,0,1,0,8
34394.0,32,2613.0,c,4.0,520.0,2.0,-1.0,0.0,unknown,no,4,2,2,0,0,0,8
34395.0,20,130.0,t,4.0,75.0,3.0,-1.0,0.0,unknown,no,8,2,1,0,0,0,8
34396.0,60,5041.0,c,4.0,8.0,7.0,181.0,1.0,success,no,4,1,2,0,0,0,8
34397.0,46,3082.0,t,4.0,157.0,3.0,-1.0,0.0,unknown,no,4,1,3,0,0,0,8
34398.0,28,61.0,c,4.0,226.0,2.0,319.0,1.0,success,yes,1,1,1,0,1,0,8
34399.0,35,62.0,c,5.0,214.0,4.0,15.0,3.0,success,no,4,2,2,0,1,0,8
34400.0,28,4229.0,c,5.0,205.0,2.0,-1.0,0.0,unknown,no,1,2,1,0,1,1,8
34401.0,59,6212.0,c,5.0,574.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34402.0,56,2086.0,c,5.0,159.0,8.0,-1.0,0.0,unknown,no,0,1,0,0,1,0,8
34403.0,32,3027.0,c,5.0,171.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,0,0,8
34404.0,46,148.0,c,5.0,85.0,4.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34405.0,34,156.0,c,5.0,136.0,5.0,-1.0,0.0,unknown,no,10,1,1,0,1,0,8
34406.0,55,233.0,c,5.0,813.0,2.0,351.0,3.0,failure,no,1,1,1,0,1,0,8
34407.0,50,5872.0,c,5.0,762.0,3.0,-1.0,0.0,unknown,yes,1,1,0,0,1,0,8
34408.0,30,1320.0,c,5.0,122.0,3.0,362.0,1.0,failure,no,0,0,1,0,1,1,8
34409.0,37,808.0,c,5.0,29.0,4.0,349.0,1.0,failure,no,4,2,2,0,0,0,8
34410.0,28,431.0,c,5.0,29.0,6.0,358.0,3.0,other,no,10,1,1,0,1,0,8
34411.0,48,288.0,c,5.0,142.0,3.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
34412.0,27,-289.0,c,5.0,94.0,5.0,-1.0,0.0,unknown,no,1,2,1,0,1,1,8
34413.0,38,859.0,c,5.0,35.0,6.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
34414.0,33,1373.0,c,5.0,17.0,5.0,349.0,2.0,failure,no,4,2,2,0,1,0,8
34415.0,40,535.0,t,5.0,11.0,6.0,-1.0,0.0,unknown,no,4,1,0,0,1,0,8
34416.0,35,-947.0,c,5.0,148.0,4.0,362.0,3.0,failure,no,1,2,1,1,1,0,8
34417.0,35,16.0,c,5.0,43.0,5.0,-1.0,0.0,unknown,no,9,1,2,0,1,0,8
34418.0,40,195.0,c,5.0,99.0,5.0,333.0,5.0,other,no,1,1,1,0,1,0,8
34419.0,29,6.0,c,5.0,39.0,5.0,349.0,2.0,other,no,1,1,0,0,1,0,8
34420.0,46,-582.0,c,5.0,245.0,4.0,354.0,9.0,other,no,9,1,2,0,1,0,8
34421.0,42,2133.0,c,5.0,89.0,5.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
34422.0,38,1390.0,c,5.0,106.0,4.0,-1.0,0.0,unknown,no,2,1,0,0,1,0,8
34423.0,33,931.0,c,5.0,272.0,2.0,336.0,1.0,failure,no,1,1,1,0,1,0,8
34424.0,46,524.0,t,5.0,15.0,7.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34425.0,34,26575.0,c,5.0,245.0,6.0,168.0,1.0,failure,no,4,2,2,0,0,0,8
34426.0,35,1537.0,c,5.0,84.0,5.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34427.0,32,290.0,c,5.0,18.0,6.0,-1.0,0.0,unknown,no,8,2,2,0,1,0,8
34428.0,33,346.0,c,5.0,24.0,7.0,354.0,2.0,other,no,0,2,1,0,1,0,8
34429.0,47,-246.0,c,5.0,145.0,1.0,365.0,2.0,failure,no,4,2,1,0,1,0,8
34430.0,31,113.0,c,5.0,337.0,3.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34431.0,34,2.0,c,5.0,184.0,1.0,167.0,6.0,failure,no,2,1,1,0,1,1,8
34432.0,45,4758.0,c,5.0,632.0,5.0,287.0,6.0,success,no,4,1,0,0,1,0,8
34433.0,35,174.0,c,5.0,105.0,1.0,-1.0,0.0,unknown,no,9,2,2,0,1,0,8
34434.0,24,330.0,c,5.0,326.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
34435.0,29,1514.0,t,5.0,363.0,1.0,333.0,7.0,other,no,4,2,2,0,1,0,8
34436.0,46,212.0,c,5.0,332.0,1.0,-1.0,0.0,unknown,no,2,1,1,0,1,0,8
34437.0,28,0.0,c,5.0,334.0,1.0,355.0,6.0,failure,no,7,1,1,0,1,0,8
34438.0,45,640.0,c,5.0,214.0,1.0,1.0,1.0,success,no,1,1,1,0,1,0,8
34439.0,26,0.0,c,5.0,319.0,1.0,-1.0,0.0,unknown,no,10,1,2,0,1,0,8
34440.0,27,-72.0,c,5.0,276.0,1.0,309.0,9.0,failure,no,7,2,1,0,1,0,8
34441.0,43,994.0,c,5.0,51.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
34442.0,25,0.0,c,5.0,461.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34443.0,25,443.0,c,5.0,133.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
34444.0,26,4116.0,c,5.0,301.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34445.0,34,1184.0,c,5.0,415.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34446.0,31,10.0,c,5.0,167.0,1.0,-1.0,0.0,unknown,no,4,0,2,1,1,1,8
34447.0,51,734.0,c,5.0,17.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,1,1,8
34448.0,26,3628.0,c,5.0,151.0,1.0,-1.0,0.0,unknown,no,9,2,2,0,0,0,8
34449.0,31,170.0,c,5.0,168.0,1.0,265.0,2.0,failure,no,4,2,2,0,1,1,8
34450.0,30,0.0,c,5.0,495.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34451.0,53,321.0,c,5.0,123.0,1.0,-1.0,0.0,unknown,no,2,0,2,0,1,0,8
34452.0,41,5766.0,c,5.0,243.0,1.0,169.0,3.0,failure,no,7,0,1,0,1,1,8
34453.0,30,0.0,c,5.0,57.0,1.0,301.0,1.0,failure,no,6,2,2,0,1,0,8
34454.0,36,80.0,c,5.0,234.0,1.0,165.0,4.0,failure,no,1,1,1,0,1,1,8
34455.0,36,206.0,c,5.0,17.0,6.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34456.0,45,46.0,c,5.0,234.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34457.0,30,-111.0,c,5.0,154.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
34458.0,29,4537.0,t,5.0,29.0,1.0,-1.0,0.0,unknown,no,3,2,1,0,1,0,8
34459.0,40,710.0,c,5.0,266.0,1.0,298.0,2.0,failure,no,4,1,2,0,1,0,8
34460.0,53,2894.0,c,5.0,163.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
34461.0,47,3363.0,c,5.0,382.0,1.0,-1.0,0.0,unknown,no,6,1,0,0,0,0,8
34462.0,37,0.0,c,5.0,358.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,1,8
34463.0,24,-386.0,c,5.0,180.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34464.0,46,2889.0,c,5.0,494.0,1.0,-1.0,0.0,unknown,yes,0,2,2,0,1,0,8
34465.0,30,80.0,c,5.0,145.0,1.0,337.0,4.0,failure,no,1,2,1,0,1,1,8
34466.0,32,112.0,c,5.0,118.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34467.0,36,378.0,c,5.0,1240.0,1.0,-1.0,0.0,unknown,yes,1,1,0,0,1,0,8
34468.0,44,-368.0,c,5.0,895.0,1.0,-1.0,0.0,unknown,yes,7,0,1,0,1,0,8
34469.0,37,4430.0,c,5.0,175.0,1.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
34470.0,33,0.0,c,5.0,301.0,1.0,365.0,1.0,failure,no,4,1,2,0,1,0,8
34471.0,53,431.0,c,5.0,55.0,1.0,328.0,1.0,failure,no,9,1,2,0,1,0,8
34472.0,32,12.0,c,5.0,242.0,1.0,365.0,2.0,failure,no,0,2,1,0,1,0,8
34473.0,55,2625.0,c,5.0,286.0,1.0,252.0,3.0,failure,no,4,0,2,0,1,0,8
34474.0,35,726.0,c,5.0,163.0,1.0,-1.0,0.0,unknown,no,9,2,3,0,1,0,8
34475.0,42,1272.0,c,5.0,117.0,1.0,169.0,1.0,failure,no,4,1,2,0,1,0,8
34476.0,35,188.0,c,5.0,863.0,1.0,78.0,8.0,success,yes,8,2,1,0,1,0,8
34477.0,42,151.0,t,5.0,227.0,3.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34478.0,52,576.0,c,5.0,139.0,1.0,286.0,1.0,failure,no,0,1,0,0,1,0,8
34479.0,43,130.0,c,5.0,156.0,1.0,337.0,3.0,failure,no,1,1,1,0,0,0,8
34480.0,46,3145.0,c,5.0,28.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34481.0,36,767.0,c,5.0,62.0,1.0,355.0,2.0,other,no,1,2,1,0,1,0,8
34482.0,35,1.0,c,5.0,80.0,1.0,285.0,1.0,failure,no,4,2,2,0,1,0,8
34483.0,53,513.0,c,5.0,17.0,3.0,-1.0,0.0,unknown,no,6,0,2,0,1,0,8
34484.0,30,61.0,c,5.0,525.0,1.0,-1.0,0.0,unknown,yes,1,1,1,0,1,0,8
34485.0,35,147.0,c,5.0,358.0,1.0,337.0,3.0,failure,no,1,1,0,0,1,0,8
34486.0,53,258.0,c,5.0,48.0,2.0,-1.0,0.0,unknown,no,9,0,1,0,1,1,8
34487.0,37,288.0,c,5.0,159.0,6.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34488.0,29,0.0,c,5.0,187.0,1.0,365.0,1.0,other,no,0,2,1,0,1,0,8
34489.0,41,537.0,c,5.0,233.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34490.0,35,3854.0,c,5.0,131.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34491.0,48,0.0,c,5.0,95.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34492.0,32,52.0,c,5.0,188.0,1.0,-1.0,0.0,unknown,no,9,1,2,0,1,1,8
34493.0,30,0.0,c,5.0,381.0,1.0,342.0,7.0,failure,no,4,2,2,0,1,0,8
34494.0,52,2549.0,c,5.0,604.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34495.0,58,2160.0,c,5.0,1090.0,1.0,-1.0,0.0,unknown,yes,0,1,1,0,1,1,8
34496.0,54,714.0,c,5.0,225.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,0,0,8
34497.0,35,561.0,c,5.0,168.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34498.0,38,930.0,c,5.0,46.0,1.0,-1.0,0.0,unknown,no,0,0,1,0,1,0,8
34499.0,26,784.0,c,5.0,247.0,2.0,358.0,2.0,failure,no,4,1,2,0,1,1,8
34500.0,32,721.0,c,5.0,323.0,1.0,-1.0,0.0,unknown,no,6,2,2,0,1,0,8
34501.0,51,630.0,c,5.0,138.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34502.0,31,271.0,c,5.0,269.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34503.0,41,0.0,c,5.0,400.0,1.0,-1.0,0.0,unknown,yes,10,1,1,0,1,1,8
34504.0,23,336.0,c,5.0,500.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34505.0,57,0.0,c,5.0,180.0,1.0,-1.0,0.0,unknown,no,5,0,2,0,1,0,8
34506.0,26,6.0,c,5.0,171.0,1.0,-1.0,0.0,unknown,no,0,2,2,0,1,0,8
34507.0,59,191.0,c,5.0,252.0,1.0,-1.0,0.0,unknown,no,0,0,0,0,1,0,8
34508.0,47,33.0,c,5.0,298.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
34509.0,25,1141.0,c,5.0,718.0,1.0,347.0,1.0,failure,no,0,2,2,0,1,0,8
34510.0,26,2572.0,c,5.0,620.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
34511.0,22,562.0,c,5.0,147.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,1,0,8
34512.0,27,0.0,c,5.0,239.0,1.0,-1.0,0.0,unknown,no,4,2,1,0,1,0,8
34513.0,39,579.0,c,5.0,98.0,4.0,-1.0,0.0,unknown,no,1,1,0,0,1,1,8
34514.0,30,1073.0,c,5.0,1130.0,4.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34515.0,27,268.0,c,5.0,188.0,1.0,-1.0,0.0,unknown,no,10,2,1,0,1,0,8
34516.0,37,726.0,c,5.0,136.0,2.0,362.0,2.0,other,no,7,0,1,0,1,0,8
34517.0,30,572.0,c,5.0,237.0,1.0,319.0,4.0,other,no,7,2,1,0,1,0,8
34518.0,37,658.0,c,5.0,838.0,1.0,-1.0,0.0,unknown,yes,4,1,2,0,1,0,8
34519.0,66,10177.0,c,5.0,272.0,4.0,-1.0,0.0,unknown,no,0,2,1,0,0,0,8
34520.0,33,23.0,c,5.0,173.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34521.0,35,2311.0,c,5.0,659.0,1.0,167.0,1.0,failure,no,4,1,1,0,1,0,8
34522.0,29,-16.0,c,5.0,201.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,1,8
34523.0,30,182.0,c,5.0,143.0,1.0,364.0,1.0,failure,no,0,1,1,0,1,1,8
34524.0,30,237.0,c,5.0,39.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34525.0,37,0.0,c,5.0,108.0,1.0,349.0,2.0,failure,no,1,1,0,0,1,0,8
34526.0,41,121.0,c,5.0,456.0,1.0,287.0,1.0,failure,no,2,1,2,0,1,0,8
34527.0,32,0.0,c,5.0,196.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34528.0,34,0.0,c,5.0,150.0,1.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
34529.0,38,54.0,c,5.0,236.0,1.0,287.0,2.0,failure,no,9,1,1,0,1,1,8
34530.0,33,30.0,t,5.0,125.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34531.0,23,-503.0,c,5.0,92.0,1.0,342.0,4.0,other,no,10,2,1,0,1,0,8
34532.0,33,210.0,c,5.0,84.0,1.0,167.0,1.0,failure,no,6,1,2,0,1,0,8
34533.0,24,547.0,t,5.0,60.0,1.0,-1.0,0.0,unknown,no,8,2,1,0,0,0,8
34534.0,30,203.0,c,5.0,18.0,6.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34535.0,31,187.0,c,5.0,241.0,1.0,347.0,1.0,failure,no,7,2,1,0,1,0,8
34536.0,29,-368.0,c,5.0,151.0,1.0,-1.0,0.0,unknown,no,9,2,1,1,1,0,8
34537.0,33,1022.0,c,5.0,154.0,1.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
34538.0,34,188.0,c,5.0,399.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,0,0,8
34539.0,27,376.0,c,5.0,273.0,1.0,-1.0,0.0,unknown,no,2,2,1,0,1,1,8
34540.0,51,2.0,c,5.0,295.0,1.0,-1.0,0.0,unknown,no,0,1,0,0,1,0,8
34541.0,27,77.0,c,5.0,123.0,1.0,-1.0,0.0,unknown,no,2,2,1,0,1,1,8
34542.0,27,1996.0,c,5.0,345.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34543.0,25,1833.0,c,5.0,323.0,2.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34544.0,30,6392.0,c,5.0,335.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34545.0,32,2829.0,c,5.0,26.0,1.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,8
34546.0,27,740.0,c,5.0,294.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34547.0,26,18.0,c,5.0,138.0,1.0,-1.0,0.0,unknown,no,9,1,1,0,1,1,8
34548.0,38,2032.0,c,5.0,87.0,4.0,349.0,2.0,failure,no,1,2,1,0,1,0,8
34549.0,41,6.0,c,5.0,123.0,1.0,-1.0,0.0,unknown,no,4,1,1,0,0,0,8
34550.0,23,632.0,c,5.0,248.0,1.0,-1.0,0.0,unknown,no,9,2,1,0,1,0,8
34551.0,57,0.0,c,5.0,127.0,1.0,363.0,4.0,failure,no,5,1,1,0,1,0,8
34552.0,34,1.0,c,5.0,106.0,1.0,362.0,3.0,other,no,4,0,2,0,1,0,8
34553.0,33,1371.0,c,5.0,362.0,1.0,-1.0,0.0,unknown,no,0,2,2,0,1,0,8
34554.0,40,47.0,c,5.0,159.0,1.0,365.0,1.0,failure,no,9,2,2,0,1,0,8
34555.0,31,451.0,c,5.0,67.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34556.0,48,-513.0,c,5.0,54.0,4.0,362.0,1.0,other,no,0,0,1,0,1,0,8
34557.0,40,411.0,c,5.0,197.0,1.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34558.0,36,668.0,c,5.0,623.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
34559.0,28,0.0,c,5.0,335.0,2.0,281.0,8.0,failure,no,7,1,1,0,1,0,8
34560.0,27,75.0,c,5.0,308.0,1.0,351.0,1.0,failure,no,9,2,2,0,1,1,8
34561.0,39,1372.0,c,5.0,206.0,1.0,355.0,1.0,failure,no,3,1,1,0,1,1,8
34562.0,43,2598.0,c,5.0,272.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,0,0,8
34563.0,39,0.0,c,5.0,811.0,2.0,-1.0,0.0,unknown,yes,4,1,2,0,1,0,8
34564.0,28,112.0,c,5.0,145.0,1.0,-1.0,0.0,unknown,no,6,1,2,0,1,1,8
34565.0,41,257.0,c,5.0,442.0,2.0,-1.0,0.0,unknown,no,1,0,1,0,1,0,8
34566.0,31,196.0,c,5.0,568.0,1.0,341.0,7.0,failure,yes,1,2,1,0,1,0,8
34567.0,30,253.0,c,5.0,259.0,1.0,-1.0,0.0,unknown,yes,1,2,0,0,1,0,8
34568.0,42,3718.0,c,5.0,42.0,1.0,272.0,2.0,failure,no,4,1,2,0,1,0,8
34569.0,27,1.0,c,5.0,49.0,2.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34570.0,56,0.0,c,5.0,313.0,1.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
34571.0,46,517.0,c,5.0,29.0,3.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34572.0,28,1590.0,c,5.0,78.0,4.0,-1.0,0.0,unknown,no,1,1,1,0,0,0,8
34573.0,29,178.0,c,5.0,231.0,4.0,-1.0,0.0,unknown,no,2,1,1,0,1,0,8
34574.0,29,197.0,c,5.0,19.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
34575.0,30,253.0,c,5.0,235.0,2.0,-1.0,0.0,unknown,no,7,1,1,0,1,0,8
34576.0,33,94.0,c,5.0,955.0,2.0,-1.0,0.0,unknown,yes,6,2,2,0,1,0,8
34577.0,33,12686.0,c,5.0,470.0,2.0,166.0,2.0,failure,no,4,2,2,0,1,0,8
34578.0,34,393.0,c,5.0,11.0,9.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34579.0,31,350.0,c,5.0,383.0,5.0,-1.0,0.0,unknown,no,1,2,1,0,1,0,8
34580.0,28,-25.0,c,5.0,58.0,2.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34581.0,31,130.0,c,5.0,155.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,0,8
34582.0,47,232.0,c,5.0,166.0,2.0,285.0,1.0,failure,no,9,1,1,0,1,0,8
34583.0,39,782.0,c,5.0,542.0,4.0,47.0,11.0,other,no,0,2,1,0,1,0,8
34584.0,47,-301.0,c,5.0,277.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34585.0,33,255.0,c,5.0,237.0,4.0,165.0,4.0,failure,no,7,1,1,0,1,1,8
34586.0,40,0.0,c,5.0,184.0,1.0,334.0,2.0,failure,no,7,1,1,0,1,0,8
34587.0,31,3677.0,c,5.0,325.0,2.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
34588.0,32,98.0,c,5.0,360.0,1.0,365.0,2.0,failure,no,0,2,1,0,1,0,8
34589.0,35,121.0,c,5.0,245.0,5.0,-1.0,0.0,unknown,no,4,2,3,0,1,0,8
34590.0,51,3921.0,c,5.0,168.0,1.0,-1.0,0.0,unknown,no,2,1,2,0,1,0,8
34591.0,43,1133.0,c,5.0,131.0,1.0,-1.0,0.0,unknown,no,4,0,2,0,1,0,8
34592.0,33,258.0,c,5.0,37.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34593.0,40,617.0,c,5.0,257.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34594.0,45,-11.0,c,5.0,247.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34595.0,36,108.0,c,5.0,348.0,1.0,-1.0,0.0,unknown,no,1,1,1,0,1,0,8
34596.0,41,992.0,c,5.0,335.0,1.0,295.0,3.0,failure,no,1,1,1,0,1,1,8
34597.0,42,0.0,c,5.0,127.0,1.0,-1.0,0.0,unknown,no,0,2,1,0,1,0,8
34598.0,47,1649.0,c,5.0,217.0,2.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34599.0,41,169.0,c,5.0,71.0,1.0,-1.0,0.0,unknown,no,1,0,0,0,1,0,8
34600.0,35,1.0,c,5.0,58.0,1.0,-1.0,0.0,unknown,no,0,1,1,0,1,1,8
34601.0,32,75.0,c,5.0,104.0,3.0,256.0,9.0,failure,no,9,0,2,0,0,0,8
34602.0,41,-441.0,c,5.0,352.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34603.0,44,0.0,c,5.0,398.0,2.0,165.0,4.0,failure,no,10,1,1,0,0,0,8
34604.0,32,11.0,c,5.0,399.0,1.0,-1.0,0.0,unknown,no,4,2,2,0,1,1,8
34605.0,35,1432.0,c,5.0,54.0,3.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34606.0,37,686.0,c,5.0,253.0,3.0,280.0,2.0,failure,no,0,2,1,0,1,0,8
34607.0,35,0.0,c,5.0,310.0,1.0,-1.0,0.0,unknown,no,4,1,2,0,1,0,8
34608.0,30,280.0,t,5.0,92.0,3.0,-1.0,0.0,unknown,no,6,2,1,0,0,0,8
34609.0,37,3043.0,c,5.0,249.0,1.0,300.0,1.0,failure,no,9,1,2,0,1,0,8
34610.0,37,-738.0,c,5.0,303.0,1.0,-1.0,0.0,unknown,no,1,1,0,0,1,0,8
34611.0,37,731.0,c,5.0,160.0,1.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,8
34612.0,43,-100.0,c,5.0,227.0,1.0,-1.0,0.0,unknown,no,4,1,1,0,1,0,8
34613.0,33,415.0,c,5.0,316.0,1.0,337.0,4.0,success,no,1,1,0,0,1,0,8
34614.0,54,-258.0,c,5.0,65.0,3.0,342.0,1.0,other,no,9,1,1,0,1,0,8
34615.0,31,3.0,c,5.0,41.0,1.0,-1.0,0.0,unknown,no,7,2,1,0,1,0,8
34616.0,35,1239.0,c,5.0,60.0,2.0,347.0,1.0,failure,no,7,2,1,0,1,0,8
34617.0,53,0.0,c,5.0,246.0,1.0,344.0,1.0,failure,no,0,0,1,0,1,0,8
34618.0,44,38.0,c,5.0,157.0,4.0,-1.0,0.0,unknown,no,1,2,0,0,1,0,8
34619.0,56,170.0,c,5.0,200.0,2.0,294.0,4.0,other,no,9,1,1,0,1,0,8
34620.0,43,-755.0,c,5.0,162.0,1.0,337.0,1.0,failure,no,1,1,1,0,1,1,8
34621.0,34,-258.0,c,5.0,259.0,1.0,-1.0,0.0,unknown,no,7,0,1,0,1,0,8
34622.0,31,33.0,c,5.0,290.0,2.0,-1.0,0.0,unknown,no,0,1,1,0,1,0,8
34623.0,54,0.0,c,5.0,387.0,2.0,287.0,1.0,failure,no,2,1,1,0,1,0,8
34624.0,47,57.0,c,5.0,253.0,1.0,342.0,1.0,success,no,9,1,1,0,0,0,8
